iteration,weighted_price_loss
0,9.2057027816772461
1,9.0567340850830078
2,8.9112443923950195
3,8.6896505355834961
4,8.4374618530273438
5,8.2876548767089844
6,8.1358165740966797
7,8.0321884155273438
8,7.5502605438232422
9,7.4255752563476562
10,7.5165719985961914
11,6.9975376129150391
12,6.8874692916870117
13,6.8115406036376953
14,7.1442117691040039
15,6.145836353302002
16,7.1389651298522949
17,7.1152439117431641
18,6.9332818984985352
19,7.023627758026123
20,6.6083273887634277
21,6.6032452583312988
22,6.5663166046142578
23,6.8471455574035645
24,6.8098049163818359
25,6.9801349639892578
26,6.7508015632629403
27,6.7019376754760742
28,6.9880571365356445
29,7.1153726577758789
30,6.6858339309692383
31,6.6712822914123535
32,6.5827198028564453
33,7.2848544120788574
34,6.7162656784057617
35,7.0011920928955078
36,6.5068540573120117
37,6.5780234336853027
38,6.4120540618896484
39,6.4386343955993652
40,6.6955051422119141
41,6.2970209121704102
42,6.3353729248046884
43,6.4247236251831055
44,6.1742734909057617
45,6.1905879974365234
46,6.2424073219299316
47,5.7653446197509766
48,5.4546747207641602
49,5.7606487274169922
50,5.3479032516479492
51,5.4230871200561523
52,5.2246952056884766
53,4.8986911773681641
54,4.9282693862915039
55,4.7247276306152344
56,4.7720479965209961
57,4.2417030334472656
58,4.3289046287536621
59,4.490264892578125
60,4.256098747253418
61,3.956796407699585
62,4.0790596008300781
63,4.2616138458251953
64,3.9367377758026119
65,3.816896915435791
66,3.8642370700836182
67,4.1717548370361328
68,3.7235743999481201
69,3.7308371067047119
70,4.0040254592895508
71,3.6342217922210689
72,3.8017294406890869
73,3.6438665390014648
74,3.6063802242279048
75,4.1152057647705078
76,3.7344353199005127
77,3.8811838626861568
78,4.0625486373901367
79,3.5595993995666504
80,3.6729803085327148
81,3.7336897850036621
82,3.7221355438232422
83,3.5801575183868408
84,3.7949769496917729
85,3.5913641452789307
86,3.734870433807373
87,3.7046740055084229
88,3.9667751789093018
89,3.648657083511353
90,3.7134885787963863
91,3.5007975101470947
92,3.7053425312042241
93,3.7761533260345459
94,3.7261908054351807
95,3.6125388145446777
96,3.5014207363128662
97,3.7486593723297119
98,3.5274970531463623
99,3.8633499145507808
100,3.5545802116394043
101,3.6995887756347656
102,3.4063851833343506
103,3.6038882732391362
104,3.7700059413909912
105,3.623292207717896
106,3.697484016418457
107,4.0421628952026367
108,3.5999431610107422
109,3.8628430366516113
110,3.7329211235046391
