maturity_days,forward_log_moneyness,heston_target_price,heston_target_implied_volatility,variance_reduced_price,model_implied_volatility,local_vol_price,local_vol_iv,hagan_sabr_price,hagan_sabr_iv,l1_sabr_sde_price,l1_sabr_sde_iv,variance_reduction_factor
22,0.070000000000000603,11.1323688110629,0.194164341598552,11.149586474508393,0.19423397018302219,11.205894288654152,0.19446130569672229,3.3104100865093078,0.1524146779641038,3.7393208722558429,0.15568730893303101,7.0033131550929024
22,0.080000000000000196,8.5579067730896607,0.20313368984847799,8.4608366740564147,0.2026508950909206,8.559983505568491,0.20314398657265809,1.3584375030324196,0.14862542340748841,1.6013834058109433,0.15210651831601679,5.7583558354590076
30,-0.2000000000000007,5.2802101546412814,0.34659339798634697,5.3437038816505344,0.34724088688522869,5.1575583788387727,0.34532856856683419,3.3530012976761441,0.32394763626140888,2.9390222833715471,0.31801873224237509,6.706354326607233
30,-0.19,6.0376981334165976,0.33883684480170201,6.0795469285759696,0.3392167650187598,5.9025157102790828,0.337598327867079,3.9996404599924342,0.31786102157742729,3.5412135216984577,0.31223376991079688,6.8823824019060389
30,-0.17999999999999999,6.9085708952761706,0.33090887401229002,6.930430023091783,0.3310854660214832,6.7529037343734482,0.32964136087980711,4.7807974204918082,0.31173075799543221,4.2723439296549,0.30638045328673102,7.0794541502080079
30,-0.1699999999999999,7.9112317781064121,0.32279995378946802,7.9086262522615645,0.3227812243731466,7.7312619414025336,0.3214975391548956,5.726380011408196,0.3055556406855478,5.1631448536987632,0.3004738332263619,7.3050575491580112
30,-0.15999999999999981,9.0675424930223016,0.314499917346928,9.0434835271063356,0.3143460862365004,8.8651921814829127,0.31319863109856921,6.8733114585175201,0.2993344774410463,6.2464851745296279,0.29448212837800308,7.5648791038627028
30,-0.14999999999999919,10.403637763147344,0.30599796687735598,10.359831411766924,0.30574888119970189,10.174437121173144,0.30468807515589141,8.2672317962011164,0.29306610957209928,7.5748248951885122,0.28846491100201638,7.8680781080743056
30,-0.1399999999999991,11.950989394422322,0.29728270145285501,11.89380162492461,0.29699360113074069,11.704094438606894,0.29602908401190081,9.9646105929739406,0.28674944022680071,9.2055528100693529,0.2824155089148267,8.2201751683515614
30,-0.1300000000000005,13.747819313616674,0.288342198628526,13.686781546653094,0.28806792033979978,13.501387376554275,0.28723084134146187,12.035362057765894,0.28038347264629609,11.2118595962289,0.27633838154511881,8.6304741405254024
30,-0.1199999999999994,15.84100719799153,0.27916418164811302,15.791993860240437,0.27896843952316852,15.622822133015127,0.27829043907356588,14.566066844325633,0.27396736175599562,13.670249958661236,0.27017402010132741,9.1137895806230507
30,-0.1100000000000006,18.288713158016435,0.26973632993412799,18.267966162187701,0.26966269012197258,18.122453788693381,0.26914505719138071,17.663914827363897,0.26750048373284641,16.709699787701847,0.26400953466291349,9.6873603799381982
30,-0.099999999999999395,21.164057747682818,0.26004683815928098,21.185351542122444,0.26011402818389989,21.06989939951805,0.25974935771151048,21.461484872530605,0.26098252990808207,20.458460918781967,0.25780242196978759,10.395968539201313
30,-0.090000000000000302,24.560403198732278,0.25008541160461301,24.629602229479879,0.25027962341143067,24.540867318939423,0.25003053983808748,26.122462742940911,0.2544136337611842,25.072211369618127,0.25151628675534943,11.272506170884292
30,-0.0799999999999991,28.599117893561012,0.23984502714185801,28.710495495283112,0.2401233001018494,28.663759024434579,0.24000658376604281,31.848352939032225,0.2477945431062534,30.774102379705084,0.24520344720160661,12.352858509367366
30,-0.069999999999999701,33.441329402126939,0.22932515236152701,33.591316751486481,0.22965915294503941,33.599634469214884,0.22967765925909381,38.886142577509645,0.2411268542408799,37.815052553274334,0.238854328559928,13.671032697185955
30,-0.059999999999999699,39.306222065077243,0.21853763092679601,39.476590046666402,0.218876416303422,39.569973532708097,0.21906191096490579,47.536692260248174,0.2344133313161563,46.484438093839486,0.23243450910655011,15.235381686081167
30,-0.049999999999999899,46.500489167825442,0.20751788603023699,46.672449963201899,0.20782414089662871,46.880208867827761,0.20819372787656229,58.16331289261484,0.22765834311469019,57.194563016302105,0.22602863510220381,17.034804800454648
30,-0.039999999999999897,55.467186694217162,0.19634676484000299,55.612420939897149,0.1965795200573848,55.947677715597685,0.19711628119014399,71.199476433608879,0.22086846146700989,70.366580705229936,0.21960051814746859,18.99093658674029
30,-0.030000000000000301,66.868496652408794,0.18519420817075499,67.004197715077808,0.18539143254679599,67.46364892685223,0.18605869341748901,87.153833175552336,0.2140532811854505,86.522978680725672,0.21317180337989519,20.99429985628262
30,-0.020000000000000202,81.723907160484487,0.174406360329385,81.889992589695851,0.1746281613068662,82.506020545484006,0.1754504544344653,106.60961880865534,0.20722654029332441,106.2177566656423,0.2067151034194302,22.924008381249397
30,-0.0100000000000002,101.61062488656626,0.16466388104510299,101.93766885741373,0.1650741542937938,102.52175731670496,0.16580677556465609,130.2141695111568,0.20040763870765249,130.12583476877202,0.20029760683903791,24.941835728879202
30,2.2204460492503126e-16,128.78249974028,0.15716226576527501,129.25045192811351,0.15773343760566899,129.74996517421124,0.15834313332569969,158.65288874548833,0.1936236648089189,158.90146666526488,0.19392711316228201,18.085035105909249
30,0.0099999999999995995,93.571881697283999,0.15339239002965799,93.837902978534601,0.1537239094787993,94.530404485186565,0.15458674418965951,120.59110597390418,0.18691202141607521,121.19024152811184,0.1876524739667943,15.47513482028786
30,0.0199999999999999,67.950638159706202,0.153999695503409,68.042713989508826,0.1541229741211364,68.828681009451628,0.15517447618982891,87.906619324467556,0.18032365080966209,88.79397711342645,0.1814788302043267,14.059462729627739
30,0.0300000000000007,50.2190247386959,0.15810922421082901,50.409167510886661,0.1583937208144183,50.903333218394209,0.15913206737534191,60.999339540310302,0.17392661114184119,62.10665980878597,0.1755196949540202,13.446204078319743
30,0.040000000000000598,37.935520228652003,0.164337713526058,38.205287849498426,0.16480005287459759,38.449678275824994,0.16521809898390311,39.97420376900709,0.16780923882146989,41.163381170304561,0.16981132683500841,12.865554857206154
30,0.050000000000000003,29.214186051507799,0.17166658596651199,29.454154086805875,0.1721445412482458,29.590568361170547,0.17241563740362101,24.552163078966487,0.1620812690650294,25.705837187969038,0.164510683816944,11.806952618524209
30,0.059999999999999998,22.8466017963738,0.179505746754616,22.998565030739265,0.17986047504847119,23.077219719028111,0.18004370743224379,14.050917704258724,0.1568702871016176,15.034119343098338,0.15966220325702249,10.297949967603952
30,0.070000000000000395,18.082547790877101,0.187534228198143,18.12407020595705,0.18764840184422801,18.1930405775114,0.1878377894451197,7.4750276751503861,0.15231063333667291,8.2068862265057501,0.1553505231534128,8.6851465200344062
30,0.080000000000000696,14.446650774821199,0.19557831242077101,14.398002090641656,0.1954202877309823,14.461845082723382,0.19562761460254971,3.7077075326659781,0.14852396548354199,4.2118723185464777,0.15184584052620731,7.2540143574376419
60,-0.2000000000000007,18.865522518082798,0.30850174666483798,18.98314296212293,0.30890461846620809,18.838990944350563,0.30841068535436039,23.381228547157772,0.32311779405710322,21.186476203244165,0.31621925179852728,9.6564539745867126
60,-0.19000000000000011,20.719931866526167,0.30196762242165098,20.775984349425883,0.30214515421509519,20.71328365934351,0.3019465492882657,25.760111827576448,0.3170467711823548,23.483410272238384,0.3104421422889434,9.8612570594980635
60,-0.1800000000000001,22.780892994876009,0.295334482669038,22.777547298619258,0.29532468769152731,22.801276125471837,0.2953941412091301,28.421869144113089,0.31093221122302728,26.066506882836528,0.30462611082074159,10.087090146229809
60,-0.1699999999999999,25.076170372926757,0.28859961812693902,25.021399777936157,0.28845145648109,25.129027050983776,0.28874245054352798,31.405245206392351,0.30477291243560339,28.97683153013687,0.2987719927067724,10.337039086372746
60,-0.16,27.638273291411679,0.28176050029358601,27.528634282661532,0.28148650859258662,27.724988329676325,0.2819768351780253,34.754988492537791,0.29856768566737862,32.257246775781383,0.29286959020782288,10.615835649629233
60,-0.14999999999999969,30.505501544414983,0.27481491190778501,30.343486059568971,0.27444095149167769,30.630099834229998,0.27510188162695609,38.522878604024413,0.29231537519668871,35.957842637060153,0.28691125235011561,10.927009855233251
60,-0.14000000000000029,33.723282365193882,0.26776113594740297,33.518722551898982,0.26732510958205719,33.881677678542196,0.26809795290781091,42.768940463687727,0.28601488698138372,40.151066197303663,0.2809188139194308,11.274095163937044
60,-0.13000000000000039,37.345897865678126,0.260598230566155,37.116247755589335,0.2601462270625996,37.529803231216064,0.26095934547234978,47.562878721673428,0.27966522681596079,44.910633034377732,0.27489158458092278,11.657652393055583
60,-0.1200000000000002,41.43874220149155,0.25332643152269801,41.190880061301804,0.252875905040644,41.656209543907337,0.25372081369590449,52.985770180459554,0.2732655517906229,50.304417017646209,0.26879904699736168,12.085886563022004
